,DateAndMinute,StepsInMinute
9720,2024-02-11 14:39:00,0
9721,2024-02-11 14:40:00,0
9722,2024-02-11 14:41:00,0
9723,2024-02-11 14:42:00,0
9724,2024-02-11 14:43:00,0
9725,2024-02-11 14:44:00,0
9726,2024-02-11 14:45:00,0
9727,2024-02-11 14:46:00,0
9728,2024-02-11 14:47:00,0
9729,2024-02-11 14:48:00,0
9730,2024-02-11 14:49:00,0
9731,2024-02-11 14:50:00,0
9732,2024-02-11 14:51:00,0
9733,2024-02-11 14:52:00,0
9734,2024-02-11 14:53:00,0
9735,2024-02-11 14:54:00,0
9736,2024-02-11 14:55:00,9
9737,2024-02-11 14:56:00,0
9738,2024-02-11 14:57:00,0
9739,2024-02-11 14:58:00,0
9740,2024-02-11 14:59:00,0
9741,2024-02-11 15:00:00,0
9742,2024-02-11 15:01:00,0
9743,2024-02-11 15:02:00,0
9744,2024-02-11 15:03:00,0
9745,2024-02-11 15:04:00,0
9746,2024-02-11 15:05:00,0
9747,2024-02-11 15:06:00,46
9748,2024-02-11 15:07:00,19
9749,2024-02-11 15:08:00,0
9750,2024-02-11 15:09:00,0
9751,2024-02-11 15:10:00,9
9752,2024-02-11 15:11:00,0
9753,2024-02-11 15:12:00,0
9754,2024-02-11 15:13:00,0
9755,2024-02-11 15:14:00,0
9756,2024-02-11 15:15:00,7
9757,2024-02-11 15:16:00,0
9758,2024-02-11 15:17:00,0
9759,2024-02-11 15:18:00,0
9760,2024-02-11 15:19:00,0
9761,2024-02-11 15:20:00,0
9762,2024-02-11 15:21:00,0
9763,2024-02-11 15:22:00,11
9764,2024-02-11 15:23:00,30
9765,2024-02-11 15:24:00,11
9766,2024-02-11 15:25:00,0
9767,2024-02-11 15:26:00,0
9768,2024-02-11 15:27:00,11
9769,2024-02-11 15:28:00,0
9770,2024-02-11 15:29:00,0
9771,2024-02-11 15:30:00,0
9772,2024-02-11 15:31:00,0
9773,2024-02-11 15:41:00,0
9774,2024-02-11 15:42:00,8
9775,2024-02-11 15:43:00,0
9776,2024-02-11 15:44:00,0
9777,2024-02-11 15:45:00,0
9778,2024-02-11 15:46:00,0
9779,2024-02-11 15:47:00,11
9780,2024-02-11 15:48:00,0
9781,2024-02-11 15:49:00,0
9782,2024-02-11 15:54:00,0
9783,2024-02-11 15:55:00,0
9784,2024-02-11 15:56:00,0
9785,2024-02-11 15:57:00,0
9786,2024-02-11 15:59:00,0
9787,2024-02-11 16:00:00,0
9788,2024-02-11 16:02:00,7
9789,2024-02-11 16:03:00,0
9790,2024-02-11 16:04:00,0
9791,2024-02-11 16:05:00,29
9792,2024-02-11 16:06:00,8
9793,2024-02-11 16:07:00,0
9794,2024-02-11 16:08:00,5
9795,2024-02-11 16:09:00,70
9796,2024-02-11 16:10:00,22
9797,2024-02-11 16:11:00,1
9798,2024-02-11 16:12:00,0
9799,2024-02-11 16:13:00,12
9800,2024-02-11 16:14:00,0
9801,2024-02-11 16:15:00,0
9802,2024-02-11 16:16:00,11
9803,2024-02-11 16:17:00,0
9804,2024-02-11 16:18:00,15
9805,2024-02-11 16:19:00,0
9806,2024-02-11 16:20:00,0
9807,2024-02-11 16:21:00,0
9808,2024-02-11 16:22:00,0
9809,2024-02-11 16:23:00,0
9810,2024-02-11 16:24:00,0
9811,2024-02-11 16:25:00,0
9812,2024-02-11 16:26:00,0
9813,2024-02-11 16:27:00,0
9814,2024-02-11 16:28:00,0
9815,2024-02-11 16:29:00,0
9816,2024-02-11 16:30:00,8
9817,2024-02-11 16:31:00,9
9818,2024-02-11 16:32:00,0
9819,2024-02-11 16:33:00,0
9820,2024-02-11 16:34:00,0
9821,2024-02-11 16:35:00,0
9822,2024-02-11 16:36:00,0
9823,2024-02-11 16:37:00,0
9824,2024-02-11 16:38:00,0
9825,2024-02-11 16:39:00,0
9826,2024-02-11 16:40:00,0
9827,2024-02-11 16:41:00,0
9828,2024-02-11 16:42:00,0
9829,2024-02-11 16:43:00,0
9830,2024-02-11 16:44:00,0
9831,2024-02-11 16:45:00,20
9832,2024-02-11 16:46:00,0
9833,2024-02-11 16:47:00,0
9834,2024-02-11 16:48:00,0
9835,2024-02-11 16:49:00,0
9836,2024-02-11 16:50:00,0
9837,2024-02-11 16:51:00,0
9838,2024-02-11 16:52:00,0
9839,2024-02-11 16:53:00,19
9840,2024-02-11 16:54:00,8
9841,2024-02-11 16:55:00,0
9842,2024-02-11 16:56:00,0
9843,2024-02-11 16:57:00,0
9844,2024-02-11 16:58:00,6
9845,2024-02-11 16:59:00,0
9846,2024-02-11 17:00:00,0
9847,2024-02-11 17:01:00,9
9848,2024-02-11 17:02:00,0
9849,2024-02-11 17:03:00,0
9850,2024-02-11 17:04:00,10
9851,2024-02-11 17:05:00,0
9852,2024-02-11 17:06:00,0
9853,2024-02-11 17:07:00,0
9854,2024-02-11 17:08:00,0
9855,2024-02-11 17:09:00,0
9856,2024-02-11 17:10:00,0
9857,2024-02-11 17:11:00,0
9858,2024-02-11 17:12:00,4
9859,2024-02-11 17:13:00,0
9860,2024-02-11 17:14:00,8
9861,2024-02-11 17:15:00,0
9862,2024-02-11 17:16:00,0
9863,2024-02-11 17:17:00,0
9864,2024-02-11 17:18:00,0
9865,2024-02-11 17:19:00,14
9866,2024-02-11 17:20:00,0
9867,2024-02-11 17:21:00,7
9868,2024-02-11 17:22:00,14
9869,2024-02-11 17:23:00,0
9870,2024-02-11 17:24:00,51
9871,2024-02-11 17:25:00,24
9872,2024-02-11 17:26:00,26
9873,2024-02-11 17:27:00,43
9874,2024-02-11 17:28:00,9
9875,2024-02-11 17:29:00,0
9876,2024-02-11 17:30:00,6
9877,2024-02-11 17:31:00,28
9878,2024-02-11 17:32:00,15
9879,2024-02-11 17:33:00,16
9880,2024-02-11 17:34:00,60
9881,2024-02-11 17:35:00,18
9882,2024-02-11 17:36:00,22
9883,2024-02-11 17:37:00,0
9884,2024-02-11 17:38:00,0
9885,2024-02-11 17:39:00,0
9886,2024-02-11 17:40:00,0
9887,2024-02-11 17:41:00,0
9888,2024-02-11 17:42:00,0
9889,2024-02-11 17:43:00,0
9890,2024-02-11 17:44:00,0
9891,2024-02-11 17:45:00,0
9892,2024-02-11 17:46:00,0
9893,2024-02-11 17:47:00,0
9894,2024-02-11 17:48:00,0
9895,2024-02-11 17:49:00,0
9896,2024-02-11 17:50:00,0
9897,2024-02-11 17:51:00,0
9898,2024-02-11 17:52:00,0
9899,2024-02-11 17:53:00,0
9900,2024-02-11 17:54:00,0
9901,2024-02-11 17:55:00,0
9902,2024-02-11 17:56:00,0
9903,2024-02-11 17:57:00,0
9904,2024-02-11 17:58:00,0
9905,2024-02-11 17:59:00,0
9906,2024-02-11 18:00:00,0
9907,2024-02-11 18:01:00,0
9908,2024-02-11 18:02:00,0
9909,2024-02-11 18:03:00,0
9910,2024-02-11 18:04:00,0
9911,2024-02-11 18:05:00,18
9912,2024-02-11 18:06:00,6
9913,2024-02-11 18:07:00,0
9914,2024-02-11 18:08:00,7
9915,2024-02-11 18:09:00,0
9916,2024-02-11 18:10:00,17
9917,2024-02-11 18:11:00,5
9918,2024-02-11 18:12:00,0
9919,2024-02-11 18:13:00,0
9920,2024-02-11 18:14:00,0
9921,2024-02-11 18:15:00,0
9922,2024-02-11 18:16:00,11
9923,2024-02-11 18:17:00,7
9924,2024-02-11 18:18:00,0
9925,2024-02-11 18:19:00,0
9926,2024-02-11 18:20:00,0
9927,2024-02-11 18:21:00,0
9928,2024-02-11 18:22:00,0
9929,2024-02-11 18:23:00,0
9930,2024-02-11 18:24:00,0
9931,2024-02-11 18:25:00,6
9932,2024-02-11 18:26:00,0
9933,2024-02-11 18:27:00,0
9934,2024-02-11 18:28:00,0
9935,2024-02-11 18:29:00,0
9936,2024-02-11 18:30:00,0
9937,2024-02-11 18:31:00,0
9938,2024-02-11 18:32:00,0
9939,2024-02-11 18:33:00,0
9940,2024-02-11 18:34:00,0
9941,2024-02-11 18:35:00,0
9942,2024-02-11 18:36:00,6
9943,2024-02-11 18:37:00,8
9944,2024-02-11 18:38:00,2
9945,2024-02-11 18:39:00,0
9946,2024-02-11 18:40:00,16
9947,2024-02-11 18:41:00,0
9948,2024-02-11 18:42:00,0
9949,2024-02-11 18:43:00,10
9950,2024-02-11 18:44:00,0
9951,2024-02-11 18:45:00,0
9952,2024-02-11 18:46:00,0
9953,2024-02-11 18:47:00,0
9954,2024-02-11 18:50:00,0
9955,2024-02-11 18:51:00,0
9956,2024-02-11 18:52:00,8
9957,2024-02-11 18:53:00,0
9958,2024-02-11 18:54:00,5
9959,2024-02-11 18:55:00,0
9960,2024-02-11 18:56:00,0
9961,2024-02-11 18:57:00,5
9962,2024-02-11 18:58:00,0
9963,2024-02-11 18:59:00,0
9964,2024-02-11 19:00:00,0
9965,2024-02-11 19:01:00,10
9966,2024-02-11 19:02:00,0
9967,2024-02-11 19:03:00,0
9968,2024-02-11 19:07:00,0
9969,2024-02-11 19:09:00,8
9970,2024-02-11 19:10:00,0
9971,2024-02-11 19:11:00,0
9972,2024-02-11 19:12:00,0
9973,2024-02-11 19:13:00,0
9974,2024-02-11 19:14:00,0
9975,2024-02-11 19:15:00,0
9976,2024-02-11 19:16:00,0
9977,2024-02-11 19:17:00,0
9978,2024-02-11 19:18:00,0
9979,2024-02-11 19:19:00,0
9980,2024-02-11 19:20:00,0
9981,2024-02-11 19:21:00,0
9982,2024-02-11 19:22:00,0
9983,2024-02-11 19:23:00,0
9984,2024-02-11 19:24:00,0
9985,2024-02-11 19:25:00,0
9986,2024-02-11 19:26:00,0
9987,2024-02-11 19:27:00,0
9988,2024-02-11 19:28:00,0
9989,2024-02-11 19:29:00,0
9990,2024-02-11 19:30:00,0
9991,2024-02-11 19:31:00,0
9992,2024-02-11 20:54:00,0
9993,2024-02-11 20:56:00,0
9994,2024-02-11 20:58:00,0
9995,2024-02-11 21:06:00,0
9996,2024-02-11 21:41:00,0
9997,2024-02-11 21:48:00,5
9998,2024-02-11 22:01:00,0
9999,2024-02-11 22:14:00,0
10000,2024-02-11 22:17:00,0
10001,2024-02-11 22:18:00,10
10002,2024-02-11 22:19:00,0
10003,2024-02-11 22:20:00,28
10004,2024-02-11 22:21:00,15
10005,2024-02-11 22:22:00,0
10006,2024-02-11 22:23:00,0
10007,2024-02-11 22:24:00,0
10008,2024-02-11 22:25:00,31
10009,2024-02-11 22:26:00,49
10010,2024-02-11 22:27:00,46
10011,2024-02-11 22:28:00,0
10012,2024-02-11 22:29:00,0
10013,2024-02-11 22:34:00,0
10014,2024-02-11 22:35:00,0
10015,2024-02-11 22:46:00,0
10016,2024-02-11 22:47:00,0
10017,2024-02-11 22:48:00,0
10018,2024-02-11 22:52:00,0
10019,2024-02-11 23:09:00,0
10020,2024-02-11 23:25:00,0
10021,2024-02-11 23:26:00,0
10022,2024-02-11 23:37:00,7
10023,2024-02-11 23:38:00,0
10024,2024-02-11 23:39:00,0
10025,2024-02-11 23:40:00,0
10026,2024-02-11 23:41:00,13
10027,2024-02-11 23:42:00,8
10028,2024-02-11 23:43:00,0
10029,2024-02-11 23:44:00,0
10030,2024-02-11 23:45:00,0
10031,2024-02-11 23:46:00,0
10032,2024-02-11 23:47:00,0
10033,2024-02-11 23:48:00,0
10034,2024-02-11 23:58:00,0
10035,2024-02-12 00:30:00,0
10036,2024-02-12 00:39:00,9
10037,2024-02-12 01:30:00,0
10038,2024-02-12 01:49:00,0
10039,2024-02-12 02:31:00,0
10040,2024-02-12 04:14:00,0
10041,2024-02-12 04:20:00,0
10042,2024-02-12 05:05:00,0
10043,2024-02-12 06:16:00,0
10044,2024-02-12 07:28:00,18
10045,2024-02-12 07:29:00,15
10046,2024-02-12 07:30:00,0
10047,2024-02-12 08:30:00,0
10048,2024-02-12 15:41:00,0
10049,2024-02-12 15:42:00,0
10050,2024-02-12 15:53:00,0
10051,2024-02-12 16:08:00,0
10052,2024-02-12 16:09:00,0
10053,2024-02-12 16:10:00,15
10054,2024-02-12 16:11:00,9
10055,2024-02-12 16:23:00,10
10056,2024-02-12 16:25:00,0
10057,2024-02-12 16:52:00,10
10058,2024-02-12 16:53:00,0
10059,2024-02-12 16:54:00,0
10060,2024-02-12 16:55:00,0
10061,2024-02-12 16:57:00,0
10062,2024-02-12 17:00:00,0
10063,2024-02-12 17:04:00,0
10064,2024-02-12 17:09:00,0
10065,2024-02-12 17:17:00,0
10066,2024-02-12 17:19:00,0
10067,2024-02-12 17:25:00,27
10068,2024-02-12 17:26:00,8
10069,2024-02-12 17:44:00,0
10070,2024-02-12 17:45:00,0
10071,2024-02-12 17:47:00,0
10072,2024-02-12 17:49:00,0
10073,2024-02-12 17:52:00,0
10074,2024-02-12 17:53:00,0
10075,2024-02-12 17:54:00,0
10076,2024-02-12 17:55:00,0
10077,2024-02-12 17:56:00,0
10078,2024-02-12 17:57:00,9
10079,2024-02-12 17:58:00,14
10080,2024-02-12 17:59:00,0
10081,2024-02-12 18:00:00,0
10082,2024-02-12 18:01:00,10
10083,2024-02-12 18:02:00,8
10084,2024-02-12 18:03:00,0
10085,2024-02-12 18:04:00,8
10086,2024-02-12 18:05:00,22
10087,2024-02-12 18:06:00,34
10088,2024-02-12 18:07:00,11
10089,2024-02-12 18:08:00,0
10090,2024-02-12 18:09:00,0
10091,2024-02-12 18:10:00,8
10092,2024-02-12 18:11:00,0
10093,2024-02-12 18:12:00,0
10094,2024-02-12 18:13:00,0
10095,2024-02-12 18:14:00,0
10096,2024-02-12 18:18:00,0
10097,2024-02-12 18:20:00,6
10098,2024-02-12 18:21:00,0
10099,2024-02-12 18:22:00,0
10100,2024-02-12 18:23:00,0
10101,2024-02-12 18:24:00,0
10102,2024-02-12 18:25:00,0
10103,2024-02-12 18:26:00,0
10104,2024-02-12 18:27:00,0
10105,2024-02-12 18:28:00,0
10106,2024-02-12 18:29:00,0
10107,2024-02-12 18:30:00,0
10108,2024-02-12 18:31:00,0
10109,2024-02-12 18:32:00,0
10110,2024-02-12 18:33:00,0
10111,2024-02-12 18:34:00,0
10112,2024-02-12 18:35:00,0
10113,2024-02-12 18:36:00,0
10114,2024-02-12 18:37:00,0
10115,2024-02-12 18:38:00,0
10116,2024-02-12 18:39:00,0
10117,2024-02-12 18:40:00,0
10118,2024-02-12 18:41:00,0
10119,2024-02-12 18:42:00,0
10120,2024-02-12 18:43:00,7
10121,2024-02-12 18:44:00,0
10122,2024-02-12 18:45:00,0
10123,2024-02-12 18:46:00,0
10124,2024-02-12 18:47:00,0
10125,2024-02-12 18:48:00,0
10126,2024-02-12 18:49:00,0
10127,2024-02-12 18:50:00,0
10128,2024-02-12 18:51:00,25
10129,2024-02-12 18:52:00,24
10130,2024-02-12 18:53:00,2
10131,2024-02-12 18:54:00,0
10132,2024-02-12 18:55:00,0
10133,2024-02-12 18:56:00,8
10134,2024-02-12 18:57:00,0
10135,2024-02-12 18:58:00,0
10136,2024-02-12 18:59:00,0
10137,2024-02-12 19:00:00,0
10138,2024-02-12 19:01:00,14
10139,2024-02-12 19:02:00,0
10140,2024-02-12 19:03:00,8
10141,2024-02-12 19:04:00,14
10142,2024-02-12 19:05:00,0
10143,2024-02-12 19:06:00,0
10144,2024-02-12 19:07:00,0
10145,2024-02-12 19:08:00,17
10146,2024-02-12 19:09:00,0
10147,2024-02-12 19:10:00,0
10148,2024-02-12 19:11:00,0
10149,2024-02-12 19:12:00,10
10150,2024-02-12 19:13:00,1
10151,2024-02-12 19:14:00,25
10152,2024-02-12 19:15:00,21
10153,2024-02-12 19:16:00,31
10154,2024-02-12 19:17:00,0
10155,2024-02-12 19:18:00,0
10156,2024-02-12 19:20:00,6
10157,2024-02-12 19:21:00,2
10158,2024-02-12 19:22:00,5
10159,2024-02-12 19:23:00,0
10160,2024-02-12 19:24:00,0
10161,2024-02-12 19:26:00,0
10162,2024-02-12 19:27:00,0
10163,2024-02-12 19:28:00,0
10164,2024-02-12 19:29:00,17
10165,2024-02-12 19:30:00,0
10166,2024-02-12 19:31:00,0
10167,2024-02-12 19:32:00,0
10168,2024-02-12 19:33:00,10
10169,2024-02-12 19:34:00,0
10170,2024-02-12 19:35:00,0
10171,2024-02-12 19:36:00,0
10172,2024-02-12 19:39:00,0
10173,2024-02-12 19:41:00,0
10174,2024-02-12 19:42:00,0
10175,2024-02-12 19:43:00,23
10176,2024-02-12 19:44:00,13
10177,2024-02-12 19:45:00,43
10178,2024-02-12 19:46:00,71
10179,2024-02-12 19:47:00,0
10180,2024-02-12 19:48:00,0
10181,2024-02-12 19:49:00,0
10182,2024-02-12 19:50:00,0
10183,2024-02-12 19:51:00,0
10184,2024-02-12 19:52:00,0
10185,2024-02-12 19:53:00,8
10186,2024-02-12 19:54:00,9
10187,2024-02-12 19:55:00,0
10188,2024-02-12 19:56:00,0
10189,2024-02-12 19:57:00,10
10190,2024-02-12 19:58:00,0
10191,2024-02-12 19:59:00,0
10192,2024-02-12 20:00:00,0
10193,2024-02-12 20:01:00,6
10194,2024-02-12 20:02:00,0
10195,2024-02-12 20:04:00,0
10196,2024-02-12 20:07:00,0
10197,2024-02-12 20:09:00,0
10198,2024-02-12 20:10:00,7
10199,2024-02-12 20:11:00,9
10200,2024-02-12 20:12:00,4
10201,2024-02-12 20:14:00,0
10202,2024-02-12 20:15:00,4
10203,2024-02-12 20:16:00,0
10204,2024-02-12 20:18:00,0
10205,2024-02-12 20:19:00,0
10206,2024-02-12 20:20:00,0
10207,2024-02-12 20:21:00,0
10208,2024-02-12 20:22:00,11
10209,2024-02-12 20:23:00,15
10210,2024-02-12 20:24:00,0
10211,2024-02-12 20:25:00,0
10212,2024-02-12 20:26:00,0
10213,2024-02-12 20:27:00,0
10214,2024-02-12 20:28:00,28
10215,2024-02-12 20:29:00,6
10216,2024-02-12 20:30:00,0
10217,2024-02-12 20:31:00,0
10218,2024-02-12 20:32:00,0
10219,2024-02-12 20:33:00,0
10220,2024-02-12 20:35:00,0
10221,2024-02-12 20:36:00,0
10222,2024-02-12 20:37:00,0
10223,2024-02-12 20:38:00,0
10224,2024-02-12 20:39:00,0
10225,2024-02-12 20:40:00,0
10226,2024-02-12 20:41:00,0
10227,2024-02-12 20:42:00,14
10228,2024-02-12 20:43:00,9
10229,2024-02-12 20:44:00,8
10230,2024-02-12 20:45:00,0
10231,2024-02-12 20:46:00,0
10232,2024-02-12 20:47:00,0
10233,2024-02-12 20:48:00,19
10234,2024-02-12 20:49:00,0
10235,2024-02-12 20:50:00,7
10236,2024-02-12 20:51:00,6
10237,2024-02-12 20:52:00,0
10238,2024-02-12 20:53:00,9
10239,2024-02-12 20:54:00,0
10240,2024-02-12 20:55:00,0
10241,2024-02-12 20:56:00,0
10242,2024-02-12 20:58:00,0
10243,2024-02-12 21:00:00,0
10244,2024-02-12 21:01:00,0
10245,2024-02-12 21:02:00,0
10246,2024-02-12 21:03:00,0
10247,2024-02-12 21:04:00,11
10248,2024-02-12 21:05:00,7
10249,2024-02-12 21:06:00,12
10250,2024-02-12 21:07:00,0
10251,2024-02-12 21:08:00,0
10252,2024-02-12 21:09:00,8
10253,2024-02-12 21:10:00,19
10254,2024-02-12 21:11:00,12
10255,2024-02-12 21:12:00,0
10256,2024-02-12 21:13:00,0
10257,2024-02-12 21:14:00,0
10258,2024-02-12 21:15:00,0
10259,2024-02-12 21:18:00,0
10260,2024-02-12 21:19:00,0
10261,2024-02-12 21:20:00,0
10262,2024-02-12 21:21:00,0
10263,2024-02-12 21:22:00,0
10264,2024-02-12 21:23:00,0
10265,2024-02-12 21:24:00,0
10266,2024-02-12 21:25:00,6
10267,2024-02-12 21:26:00,0
10268,2024-02-12 21:28:00,0
10269,2024-02-12 21:29:00,0
10270,2024-02-12 21:30:00,0
10271,2024-02-12 21:31:00,0
10272,2024-02-12 21:32:00,0
10273,2024-02-12 21:35:00,0
10274,2024-02-12 21:38:00,0
10275,2024-02-12 21:39:00,5
10276,2024-02-12 21:40:00,0
10277,2024-02-12 21:41:00,0
10278,2024-02-12 21:44:00,0
10279,2024-02-12 21:45:00,0
10280,2024-02-12 21:46:00,0
10281,2024-02-12 21:47:00,0
10282,2024-02-12 21:48:00,0
10283,2024-02-12 21:50:00,0
10284,2024-02-12 21:51:00,7
10285,2024-02-12 21:52:00,8
10286,2024-02-12 21:53:00,19
10287,2024-02-12 21:54:00,0
10288,2024-02-12 21:55:00,0
10289,2024-02-12 21:57:00,0
10290,2024-02-12 22:03:00,0
10291,2024-02-12 22:04:00,0
10292,2024-02-12 22:05:00,0
10293,2024-02-12 22:06:00,0
10294,2024-02-12 22:13:00,0
10295,2024-02-12 22:16:00,10
10296,2024-02-12 22:17:00,5
10297,2024-02-12 22:18:00,0
10298,2024-02-12 22:19:00,0
10299,2024-02-12 22:20:00,0
10300,2024-02-12 22:26:00,0
10301,2024-02-12 22:27:00,0
10302,2024-02-12 22:28:00,0
10303,2024-02-12 22:29:00,0
10304,2024-02-12 22:30:00,9
10305,2024-02-12 22:31:00,0
10306,2024-02-12 22:32:00,0
10307,2024-02-12 22:33:00,0
10308,2024-02-12 22:34:00,0
10309,2024-02-12 22:35:00,0
10310,2024-02-12 22:36:00,0
10311,2024-02-12 22:37:00,7
10312,2024-02-12 22:38:00,12
10313,2024-02-12 22:39:00,9
10314,2024-02-12 22:40:00,25
10315,2024-02-12 22:41:00,0
10316,2024-02-12 22:42:00,8
10317,2024-02-12 22:43:00,0
10318,2024-02-12 22:44:00,18
10319,2024-02-12 22:45:00,0
10320,2024-02-12 22:48:00,0
10321,2024-02-12 22:49:00,0
10322,2024-02-12 22:50:00,0
10323,2024-02-12 22:52:00,8
10324,2024-02-12 22:53:00,0
10325,2024-02-12 22:54:00,0
10326,2024-02-12 22:55:00,0
10327,2024-02-12 22:56:00,0
10328,2024-02-12 22:57:00,0
10329,2024-02-12 23:00:00,0
10330,2024-02-12 23:02:00,0
10331,2024-02-12 23:03:00,0
10332,2024-02-12 23:04:00,6
10333,2024-02-12 23:05:00,0
10334,2024-02-12 23:06:00,6
10335,2024-02-12 23:07:00,6
10336,2024-02-12 23:08:00,8
10337,2024-02-12 23:09:00,4
10338,2024-02-12 23:10:00,15
10339,2024-02-12 23:11:00,9
10340,2024-02-12 23:12:00,11
10341,2024-02-12 23:13:00,6
10342,2024-02-12 23:14:00,0
10343,2024-02-12 23:15:00,0
10344,2024-02-12 23:18:00,0
10345,2024-02-12 23:19:00,0
10346,2024-02-12 23:20:00,0
10347,2024-02-12 23:21:00,0
10348,2024-02-12 23:22:00,0
10349,2024-02-12 23:25:00,0
10350,2024-02-12 23:26:00,0
10351,2024-02-12 23:28:00,9
10352,2024-02-12 23:30:00,8
10353,2024-02-12 23:35:00,11
10354,2024-02-12 23:36:00,0
10355,2024-02-12 23:37:00,123
10356,2024-02-12 23:38:00,0
10357,2024-02-12 23:39:00,0
10358,2024-02-12 23:40:00,0
10359,2024-02-12 23:41:00,10
10360,2024-02-12 23:42:00,0
10361,2024-02-12 23:43:00,12
10362,2024-02-12 23:44:00,0
10363,2024-02-12 23:45:00,4
10364,2024-02-12 23:46:00,0
10365,2024-02-12 23:47:00,9
10366,2024-02-12 23:48:00,0
10367,2024-02-12 23:53:00,11
10368,2024-02-12 23:54:00,0
10369,2024-02-12 23:55:00,17
10370,2024-02-12 23:56:00,28
10371,2024-02-12 23:57:00,0
10372,2024-02-12 23:58:00,0
10373,2024-02-12 23:59:00,0
10374,2024-02-13 00:00:00,4
10375,2024-02-13 00:01:00,0
10376,2024-02-13 00:02:00,0
10377,2024-02-13 00:03:00,0
10378,2024-02-13 00:04:00,11
10379,2024-02-13 00:05:00,0
10380,2024-02-13 00:06:00,13
10381,2024-02-13 00:07:00,0
10382,2024-02-13 00:08:00,0
10383,2024-02-13 00:09:00,0
10384,2024-02-13 00:10:00,0
10385,2024-02-13 00:11:00,9
10386,2024-02-13 00:12:00,0
10387,2024-02-13 00:13:00,8
10388,2024-02-13 00:14:00,0
10389,2024-02-13 00:15:00,0
10390,2024-02-13 00:16:00,11
10391,2024-02-13 00:17:00,0
10392,2024-02-13 00:18:00,0
10393,2024-02-13 00:19:00,0
10394,2024-02-13 00:20:00,14
10395,2024-02-13 00:21:00,12
10396,2024-02-13 00:22:00,7
10397,2024-02-13 00:23:00,22
10398,2024-02-13 00:24:00,0
10399,2024-02-13 00:25:00,0
10400,2024-02-13 00:26:00,0
10401,2024-02-13 00:27:00,0
10402,2024-02-13 00:28:00,0
10403,2024-02-13 00:29:00,0
10404,2024-02-13 00:30:00,0
10405,2024-02-13 00:31:00,7
10406,2024-02-13 00:32:00,0
10407,2024-02-13 00:33:00,0
10408,2024-02-13 00:34:00,0
10409,2024-02-13 00:36:00,0
10410,2024-02-13 00:37:00,0
10411,2024-02-13 00:38:00,8
10412,2024-02-13 00:39:00,0
10413,2024-02-13 00:40:00,7
10414,2024-02-13 00:42:00,0
10415,2024-02-13 00:43:00,0
10416,2024-02-13 00:44:00,0
10417,2024-02-13 00:45:00,0
10418,2024-02-13 00:46:00,4
10419,2024-02-13 00:47:00,0
10420,2024-02-13 00:48:00,7
10421,2024-02-13 00:49:00,7
10422,2024-02-13 00:50:00,8
10423,2024-02-13 00:51:00,0
10424,2024-02-13 00:52:00,0
10425,2024-02-13 00:53:00,0
10426,2024-02-13 00:54:00,0
10427,2024-02-13 01:02:00,0
10428,2024-02-13 01:03:00,11
10429,2024-02-13 01:04:00,26
10430,2024-02-13 01:05:00,0
10431,2024-02-13 01:06:00,0
10432,2024-02-13 01:14:00,0
10433,2024-02-13 01:15:00,0
10434,2024-02-13 01:16:00,5
10435,2024-02-13 01:45:00,0
10436,2024-02-13 02:40:00,0
10437,2024-02-13 03:00:00,0
10438,2024-02-13 03:01:00,15
10439,2024-02-13 03:02:00,0
10440,2024-02-13 03:03:00,0
10441,2024-02-13 03:04:00,4
10442,2024-02-13 03:05:00,4
10443,2024-02-13 03:17:00,0
10444,2024-02-13 04:03:00,0
10445,2024-02-13 04:13:00,0
10446,2024-02-13 05:33:00,0
10447,2024-02-13 05:59:00,0
10448,2024-02-13 07:00:00,0
10449,2024-02-13 07:01:00,0
10450,2024-02-13 07:06:00,0
10451,2024-02-13 07:10:00,0
10452,2024-02-13 07:11:00,0
10453,2024-02-13 07:13:00,0
10454,2024-02-13 07:23:00,9
10455,2024-02-13 07:24:00,6
10456,2024-02-13 07:25:00,11
10457,2024-02-13 07:34:00,0
10458,2024-02-13 07:39:00,0
10459,2024-02-13 07:45:00,0
10460,2024-02-13 07:57:00,0
10461,2024-02-13 09:02:00,4
10462,2024-02-13 09:03:00,0
10463,2024-02-13 09:04:00,4
10464,2024-02-13 09:05:00,0
10465,2024-02-13 09:06:00,20
10466,2024-02-13 09:07:00,5
10467,2024-02-13 09:08:00,0
10468,2024-02-13 09:09:00,11
10469,2024-02-13 09:10:00,1
10470,2024-02-13 09:11:00,7
10471,2024-02-13 09:12:00,13
10472,2024-02-13 09:13:00,0
10473,2024-02-13 09:14:00,0
10474,2024-02-13 09:15:00,6
10475,2024-02-13 09:16:00,7
10476,2024-02-13 09:17:00,9
10477,2024-02-13 09:18:00,12
10478,2024-02-13 09:19:00,20
10479,2024-02-13 09:20:00,0
10480,2024-02-13 09:21:00,14
10481,2024-02-13 09:22:00,20
10482,2024-02-13 09:23:00,32
10483,2024-02-13 09:24:00,4
10484,2024-02-13 09:25:00,17
10485,2024-02-13 09:26:00,10
10486,2024-02-13 09:31:00,0
10487,2024-02-13 09:47:00,0
10488,2024-02-13 09:48:00,0
10489,2024-02-13 09:49:00,22
10490,2024-02-13 09:50:00,0
10491,2024-02-13 10:55:00,0
10492,2024-02-13 11:01:00,0
10493,2024-02-13 11:05:00,12
10494,2024-02-13 11:07:00,0
10495,2024-02-13 11:08:00,0
